9870.0,11130.0,-0.003437596589601376
9870.0,11151.0,0.017568448029096545
9870.0,11172.0,0.013931185743626884
9870.0,11193.0,-0.001395336893979218
9891.0,11109.0,0.008272369116480152
9891.0,11130.0,0.010399700963362197
9891.0,11151.0,-0.0028768950435675944
9891.0,11172.0,-0.004013153103410333
9891.0,11193.0,-0.0037318268729814017
9891.0,11214.0,0.005085475925013725
9912.0,11067.0,0.00023699080888238663
9912.0,11088.0,-0.0005959453429795756
9912.0,11109.0,0.0076266629914491105
9912.0,11130.0,-0.0034052325951688545
9912.0,11151.0,0.0027710144645880052
9912.0,11172.0,-0.0037992762365502137
9912.0,11193.0,0.001955647647125858
9912.0,11214.0,-0.008861914928718302
9912.0,11235.0,-0.00598417649852308
9933.0,11046.0,-0.018835536154586982
9933.0,11067.0,0.0005601072462013687
9933.0,11088.0,0.006304757881352997
9933.0,11109.0,0.005448078584468021
9933.0,11130.0,0.002611072715485533
9933.0,11151.0,0.008631896470924402
9933.0,11172.0,0.005087802443808868
9933.0,11193.0,0.001989412998827902
9933.0,11214.0,0.003449617652640883
9933.0,11235.0,0.0010807004548405489
9933.0,11256.0,-0.0031688675222080083
9954.0,11025.0,-0.0027178350399526606
9954.0,11046.0,0.014603807335111017
9954.0,11067.0,0.0037460340385348447
9954.0,11088.0,-0.0029715862698321844
9954.0,11109.0,0.0018781065653411112
9954.0,11130.0,0.006832661450052911
9954.0,11151.0,0.0037092533623740566
9954.0,11172.0,0.004991661565804863
9954.0,11193.0,-0.006458836113800997
9954.0,11214.0,-0.00891888893402893
9954.0,11235.0,-0.013804063751713332
9954.0,11256.0,-0.011101260951013502
9975.0,10983.0,-0.00015343835313334946
9975.0,11046.0,-0.0006412872392138512
9975.0,11067.0,-0.002103617147213299
9975.0,11088.0,-0.0023680706198274497
9975.0,11109.0,-0.003150857132213787
9975.0,11130.0,0.0016519329473067032
9975.0,11151.0,0.0016627041127867416
9975.0,11172.0,-0.006723555335826178
9975.0,11193.0,0.0007349205562354661
9975.0,11214.0,-0.006900900217078744
9975.0,11256.0,-0.0015245412396342683
9975.0,11277.0,0.007406597329969601
9996.0,10962.0,0.0007496598204791374
9996.0,10983.0,-0.007759992471455917
9996.0,11004.0,0.006884206332906617
9996.0,11025.0,0.002016154133914369
9996.0,11046.0,0.009770277457027987
9996.0,11067.0,0.0007026287315602527
9996.0,11088.0,0.0009466291426497262
9996.0,11109.0,-0.004603432786589109
9996.0,11130.0,-0.002644610508584434
9996.0,11151.0,-0.0014013878697369361
9996.0,11172.0,0.005289978408591195
9996.0,11193.0,0.0008181556221688887
9996.0,11214.0,0.002252777393764519
9996.0,11235.0,-0.00030485187302474524
9996.0,11256.0,-0.0029661025738460037
9996.0,11277.0,0.0023597492519365913
9996.0,11298.0,-0.006021167841562373
10017.0,10941.0,-0.006155327716542731
10017.0,10962.0,-0.0025028272669624144
10017.0,10983.0,-0.005848835565675473
10017.0,11004.0,0.008372430617359898
10017.0,11025.0,0.002810133065504489
10017.0,11046.0,0.0006858050111623019
10017.0,11067.0,-0.0003969378609804158
10017.0,11088.0,-0.004689161389833315
10017.0,11109.0,-0.002723923894882316
10017.0,11130.0,0.017946117034891813
10017.0,11193.0,0.006408937293217605
10017.0,11214.0,0.0018650540619637463
10017.0,11235.0,0.002907586335611539
